symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,113.0440934598,116.2620441556,111.1557855113,115.7738236031,184642039,0.0,1.0
AAPL,2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675,109.7077566181,113.4941564942,109.619700807,112.7407901106,155026675,0.0,1.0
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,107.9564243756,109.7762444711,106.3616357973,107.3498176771,178010968,0.0,1.0
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,104.5320317228,108.484759242,103.7982332971,108.0151282496,287104882,0.0,1.0
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,107.7020409214,107.8096646905,100.8728235737,102.2817165509,195713815,0.0,1.0
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,109.3946692898,110.4219870856,106.8019148526,110.2458754635,183055373,0.0,1.0
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,104.805983135,109.68818866,104.4635438697,109.2087736886,150718671,0.0,1.0
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,105.8822208259,107.8683685645,102.7317795853,102.8981072284,167743349,0.0,1.0
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,109.8545163032,110.0110599673,105.3441019804,106.087684385,149981441,0.0,1.0
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,112.4766226774,112.8288459216,110.3437152536,112.5255425724,137672403,0.0,1.0
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,111.6254165036,112.8190619426,111.1166495952,112.075479538,100060526,0.0,1.0
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,113.308260893,114.7269378492,111.1655694903,111.3318971334,142675184,0.0,1.0
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,114.2670908358,115.1770008836,113.3278288511,115.0987290515,116120440,0.0,1.0
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,110.5785307498,112.8777658167,109.7958124291,110.4513390227,144711986,0.0,1.0
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,113.9833554446,114.1301151297,111.0970816372,111.4493048815,106243839,0.0,1.0
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,110.7155064559,113.6115642423,109.8251643662,113.200637124,161498212,0.0,1.0
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,112.5940304254,113.0538774388,111.6645524197,112.1439673911,96848985,0.0,1.0
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,112.4864066564,113.8855156545,112.1147132938,113.7387559694,83477153,0.0,1.0
AAPL,2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,114.443202458,114.472554395,112.4374867613,112.7897100056,100506865,0.0,1.0
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,121.712698861,122.4758492237,116.7077043994,117.4664519715,240226769,0.0,1.0
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,118.4839857883,122.6813127828,117.0653088322,122.5639050347,262330451,0.0,1.0
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,118.5720415994,120.3722937369,117.0359568951,118.3861459983,151062308,0.0,1.0
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,118.102410607,118.5818255784,115.5977119809,116.1553987844,112559219,0.0,1.0
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,116.4489181546,118.9223080479,116.2434545955,118.6600974105,115393808,0.0,1.0
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,113.4745885362,117.8176968179,113.1615012079,117.3686121814,120639337,0.0,1.0
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,114.9715373244,116.4097822386,113.1321492709,113.6898360744,124423728,0.0,1.0
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,114.3453626679,116.1407228159,113.9344355496,114.1496830877,89945980,0.0,1.0
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,113.249557019,115.4900882119,112.1146154541,114.9128334504,101987954,0.0,1.0
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,112.5548945094,114.0322753396,111.8113121048,113.8757316755,82572645,0.0,1.0
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,112.5646784884,114.0322753396,110.4415550437,111.5471446716,111850657,0.0,1.0
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,114.0811952347,114.7465058072,112.0655977192,112.9951735648,92276772,0.0,1.0
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,108.7978465703,112.9364696907,108.7000067802,112.5646784884,143937823,0.0,1.0
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,112.8288459216,114.404066542,109.7762444711,109.9425721142,146129173,0.0,1.0
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,106.5083954824,109.5707809119,105.3930218755,108.6608708642,190573476,0.0,1.0
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,106.4203396713,108.2890796619,105.0016627151,106.7529949576,122866899,0.0,1.0
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,108.0542641657,109.0815819615,106.3812037553,107.291113803,107624448,0.0,1.0
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,112.4668386983,113.0930133549,109.9230041562,111.6743363987,138235482,0.0,1.0
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,116.4587021337,117.0359568951,114.3439929108,115.4020324008,126387074,0.0,1.0
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,116.326618417,116.826463184,113.8175937044,115.963985939,114457922,0.205,1.0
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,114.0038103823,119.5609080857,113.7391866821,118.1005772959,154515315,0.0,1.0
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,113.6607796598,115.2485218608,111.8574181476,113.2491427929,138023390,0.0,1.0
AAPL,2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,117.1106886398,117.2479009287,114.1214209157,114.8564867495,112294954,0.0,1.0
AAPL,2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,116.8362640618,118.1299799293,116.2090078836,117.2381000509,103350674,0.0,1.0
AAPL,2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,116.8852684507,117.2887705891,115.5229464388,117.0616842508,81688586,0.0,1.0
AAPL,2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,117.9045597403,118.5808203073,115.7934506656,116.5520386061,91183018,0.0,1.0
AAPL,2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,117.0126798619,118.2712105781,116.5912421172,117.1694939065,74270973,0.0,1.0
AAPL,2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111,115.6797604833,117.4341176066,115.65035785,116.2482113948,76322111,0.0,1.0
AAPL,2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,116.2776140281,116.6892508951,114.4840533937,115.2485218608,74112972,0.0,1.0
AAPL,2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,115.0034999162,116.4050254393,114.9544955273,116.2776140281,73604287,0.0,1.0
AAPL,2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,111.5829935696,115.2781205117,111.4849847918,114.8466858717,127959318,0.0,1.0
AAPL,2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,112.8767094371,113.5431691264,110.3480829689,111.6417988363,113226248,0.0,1.0
AAPL,2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,113.7195849265,114.425248127,112.8767094371,113.2491427929,76499234,0.0,1.0
AAPL,2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,114.2684340824,115.150513083,113.9058016044,114.2488323269,46691331,0.0,1.0
AAPL,2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,116.6794500173,118.5612185518,114.4840533937,114.6408674382,169410176,0.0,1.0
AAPL,2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,120.276372164,121.0107519363,117.6203342845,118.6004220629,125920963,0.0,1.0
AAPL,2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,120.6292037642,120.9134292199,118.4828115295,119.5903107191,89004195,0.0,1.0
AAPL,2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,120.4919914752,121.315265209,119.776527397,121.0604423867,78967630,0.0,1.0
AAPL,2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,119.8157309081,120.4143685232,119.1002668299,120.1587616306,78260421,0.0,1.0
AAPL,2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,121.2858625757,122.089534554,119.8157309081,119.8745361748,86711990,0.0,1.0
AAPL,2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,121.9033178761,122.4913705431,120.639004642,121.8935169983,82225512,0.0,1.0
AAPL,2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193,119.3550896523,123.4420556882,118.5906211851,122.0503310428,115089193,0.0,1.0
AAPL,2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,120.7860178087,121.4034731091,117.7575465735,118.1005772959,81312170,0.0,1.0
AAPL,2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,119.9725449527,120.3155756751,118.1495816849,119.9921467082,86939786,0.0,1.0
AAPL,2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,119.3550896523,120.8938274643,119.1198685855,120.1587616306,79075988,0.0,1.0
AAPL,2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,125.3336251004,125.353226856,121.6582959315,121.8641143649,157572262,0.0,1.0
AAPL,2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,125.265018956,125.8138681119,124.039909233,124.8729838446,98208591,0.0,1.0
AAPL,2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,126.1372970787,126.9997743237,125.4953395839,126.3333146344,94359811,0.0,1.0
AAPL,2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,124.1330175719,126.5293321901,123.6086706105,126.3921199011,192541496,0.0,1.0
AAPL,2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,125.6766558229,125.7550628452,120.9908561544,122.5305740543,121251553,0.0,1.0
AAPL,2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,129.253976214,131.7286978544,127.0683804682,128.9893525138,169351825,0.0,1.0
AAPL,2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,128.3522954579,129.7930244921,128.1758796578,129.528400792,88223692,0.0,1.0
AAPL,2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,129.3421841141,130.8025149039,128.4895077469,128.7051270581,54930064,0.0,1.0
AAPL,2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632,133.9681984281,134.605255484,130.8515192928,131.3219614264,123124632,0.0,1.0
AAPL,2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324,132.1844386714,136.0254026749,131.6658742278,135.3011178067,121047324,0.0,1.0
AAPL,2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124,131.0573377262,133.2821369832,130.7437096372,132.880300994,96452124,0.0,1.0
AAPL,2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586,130.0478473145,132.0570272602,129.0971621695,131.4101693265,99116586,0.0,1.0
AAPL,2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887,126.8331594014,130.9510962111,124.2359267887,130.8613201706,143301887,0.0,1.0
AAPL,2021-01-05 00:00:00+00:00,131.01,131.74,128.43,128.89,97664898,128.4012998468,129.116763925,125.8726733786,126.3235137566,97664898,0.0,1.0
AAPL,2021-01-06 00:00:00+00:00,126.6,131.0499,126.382,127.72,155087970,124.0791127441,128.4404053492,123.8654536084,125.1768110559,155087970,0.0,1.0
AAPL,2021-01-07 00:00:00+00:00,130.92,131.63,127.86,128.36,109578157,128.3130919468,129.0089542694,125.3140233449,125.8040672341,109578157,0.0,1.0
AAPL,2021-01-08 00:00:00+00:00,132.05,132.63,130.23,132.43,105158245,129.4205911363,129.9890420478,127.6368313797,129.7930244921,105158245,0.0,1.0
AAPL,2021-01-11 00:00:00+00:00,128.98,130.17,128.5,129.19,100620880,126.4117216567,127.578026113,125.941279523,126.6175400901,100620880,0.0,1.0
AAPL,2021-01-12 00:00:00+00:00,128.8,129.69,126.86,128.5,90440255,126.2353058566,127.1075839793,124.3339355665,125.941279523,90440255,0.0,1.0
AAPL,2021-01-13 00:00:00+00:00,130.89,131.45,128.49,128.76,88636831,128.2836893134,128.8325384693,125.9314786453,126.1961023454,88636831,0.0,1.0
AAPL,2021-01-14 00:00:00+00:00,128.91,131.0,128.76,130.8,90221755,126.3431155122,128.391498969,126.1961023454,128.1954814133,90221755,0.0,1.0
AAPL,2021-01-15 00:00:00+00:00,127.14,130.2242,127.0,128.78,111598531,124.6083601444,127.6311468705,124.4711478555,126.215704101,111598531,0.0,1.0
AAPL,2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329,125.2846207115,126.1470979565,124.4103824132,125.2356163226,90757329,0.0,1.0
AAPL,2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489,129.4009893808,129.8518297588,125.990283912,126.0980935676,104319489,0.0,1.0
AAPL,2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544,134.1446142282,136.8888600077,130.9299263151,131.1357447485,120529544,0.0,1.0
AAPL,2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360,136.3008073406,137.0652758078,132.3314518381,133.5663624389,114459360,0.0,1.0
AAPL,2021-01-25 00:00:00+00:00,142.92,145.09,136.54,143.07,157611713,140.0741452874,142.2009357665,133.8211852613,140.2211584542,157611713,0.0,1.0
AAPL,2021-01-26 00:00:00+00:00,143.16,144.3,141.37,143.6,98390555,140.3093663542,141.4266664216,138.5550092309,140.7406049767,98390555,0.0,1.0
AAPL,2021-01-27 00:00:00+00:00,142.06,144.3,140.41,143.43,140843759,139.231269798,141.4266664216,137.6141249637,140.5739900544,140843759,0.0,1.0
AAPL,2021-01-28 00:00:00+00:00,137.09,141.99,136.7,139.52,142621128,134.3602335394,139.1626636535,133.9779993058,136.7418468409,142621128,0.0,1.0
AAPL,2021-01-29 00:00:00+00:00,131.96,136.74,130.21,135.83,177523812,129.3323832363,134.017202817,127.6172296241,133.1253229386,177523812,0.0,1.0
AAPL,2021-02-01 00:00:00+00:00,134.14,135.38,130.93,133.75,106239823,131.4689745932,132.6842834384,128.3228928245,131.0867403596,106239823,0.0,1.0
AAPL,2021-02-02 00:00:00+00:00,134.99,136.31,134.61,135.73,82266419,132.3020492048,133.5957650723,131.929615849,133.0273141608,82266419,0.0,1.0
AAPL,2021-02-03 00:00:00+00:00,133.94,135.77,133.61,135.76,89880937,131.2729570375,133.0665176719,130.9495280706,133.0567167942,89880937,0.0,1.0
AAPL,2021-02-04 00:00:00+00:00,137.39,137.4,134.59,136.3,84183061,134.6542598729,134.6640607507,131.9100140934,133.5859641945,84183061,0.0,1.0
AAPL,2021-02-05 00:00:00+00:00,136.76,137.42,135.86,137.35,75693830,134.2377225671,134.8855501256,133.354321351,134.8168411421,75693830,0.205,1.0
AAPL,2021-02-08 00:00:00+00:00,136.91,136.96,134.92,136.03,71297214,134.3849561031,134.4340339485,132.4316578587,133.5211860252,71297214,0.0,1.0
AAPL,2021-02-09 00:00:00+00:00,136.01,137.877,135.85,136.62,75986989,133.5015548871,135.334121632,133.344505782,134.1003046002,75986989,0.0,1.0
AAPL,2021-02-10 00:00:00+00:00,135.39,136.99,134.4,136.48,72647988,132.8929896049,134.4634806557,131.9212482672,133.9628866332,72647988,0.0,1.0
AAPL,2021-02-11 00:00:00+00:00,135.13,136.39,133.77,135.9,64280029,132.6377848091,133.8745465116,131.3028674159,133.3935836273,64280029,0.0,1.0
AAPL,2021-02-12 00:00:00+00:00,135.37,135.53,133.6921,134.35,60145130,132.8733584667,133.0304075718,131.2264041329,131.8721704218,60145130,0.0,1.0
AAPL,2021-02-16 00:00:00+00:00,133.19,136.01,132.79,135.49,80576316,130.73356441,133.5015548871,130.3409416473,132.9911452955,80576316,0.0,1.0
AAPL,2021-02-17 00:00:00+00:00,130.84,132.22,129.47,131.25,97372199,128.4269056792,129.7814542105,127.0821727169,128.8293440109,97372199,0.0,1.0
AAPL,2021-02-18 00:00:00+00:00,129.71,129.995,127.41,129.2,96856748,127.3177463745,127.597490093,125.060165489,126.8171523521,96856748,0.0,1.0
AAPL,2021-02-19 00:00:00+00:00,129.87,130.71,128.8,130.24,87668834,127.4747954796,128.2993032813,126.4245295894,127.8379715351,87668834,0.0,1.0
AAPL,2021-02-22 00:00:00+00:00,126.0,129.72,125.6,128.01,102886922,123.6761702505,127.3275619436,123.2835474878,125.6490996331,102886922,0.0,1.0
AAPL,2021-02-23 00:00:00+00:00,125.86,126.71,118.39,123.76,158273022,123.5387522835,124.3730756543,116.2065221901,121.4774827794,158273022,0.0,1.0
AAPL,2021-02-24 00:00:00+00:00,125.35,125.56,122.23,124.94,111039904,123.0381582611,123.2442852115,119.975700712,122.6357199293,111039904,0.0,1.0
AAPL,2021-02-25 00:00:00+00:00,120.99,126.4585,120.54,124.68,144766924,118.7585701477,124.1262140922,118.3168695396,122.3805151336,144766924,0.0,1.0
AAPL,2021-02-26 00:00:00+00:00,121.26,124.85,121.2,122.59,163424672,119.0235905125,122.5473798077,118.9646970981,120.3290611985,163424672,0.0,1.0
AAPL,2021-03-01 00:00:00+00:00,127.79,127.93,122.79,123.75,116307892,125.4331571136,125.5705750805,120.5253725798,121.4676672103,116307892,0.0,1.0
AAPL,2021-03-02 00:00:00+00:00,125.12,128.72,125.01,128.41,102260945,122.8124001725,126.3460050368,122.7044289128,126.0417223958,102260945,0.0,1.0
AAPL,2021-03-03 00:00:00+00:00,122.06,125.71,121.84,124.81,112966340,119.8088360379,123.3915187475,119.5928935184,122.5081175315,112966340,0.0,1.0
AAPL,2021-03-04 00:00:00+00:00,120.13,123.6,118.62,121.75,178154975,117.9144312079,121.3204336743,116.4322802787,119.5045533968,178154975,0.0,1.0
AAPL,2021-03-05 00:00:00+00:00,121.42,121.935,117.57,120.98,153766601,119.1806396176,119.6861414245,115.4016455266,118.7487545786,153766601,0.0,1.0
AAPL,2021-03-08 00:00:00+00:00,116.36,121.0,116.21,120.93,154376610,114.2139616694,118.7683857167,114.0667281334,118.6996767333,154376610,0.0,1.0
AAPL,2021-03-09 00:00:00+00:00,121.085,122.06,118.79,119.03,129525780,118.8518180538,119.8088360379,116.5991449528,116.8347186104,129525780,0.0,1.0
AAPL,2021-03-10 00:00:00+00:00,119.98,122.17,119.45,121.69,111943326,117.7671976719,119.9168072976,117.2469725113,119.4456599824,111943326,0.0,1.0
AAPL,2021-03-11 00:00:00+00:00,121.96,123.21,121.26,122.54,103026514,119.7106803472,120.9376264807,119.0235905125,120.2799833531,103026514,0.0,1.0
AAPL,2021-03-12 00:00:00+00:00,121.03,121.17,119.16,120.4,88105050,118.7978324239,118.9352503909,116.9623210083,118.1794515727,88105050,0.0,1.0
AAPL,2021-03-15 00:00:00+00:00,123.99,124.0,120.42,121.41,92590555,121.7032408679,121.713056437,118.1990827108,119.1708240485,92590555,0.0,1.0
AAPL,2021-03-16 00:00:00+00:00,125.57,127.22,124.715,125.7,115227936,123.2541007806,124.8736696767,122.4148696253,123.3817031785,115227936,0.0,1.0
AAPL,2021-03-17 00:00:00+00:00,124.76,125.8599,122.336,124.05,111932636,122.4590396861,123.5386541278,120.0797457442,121.7621342823,111932636,0.0,1.0
AAPL,2021-03-18 00:00:00+00:00,120.53,123.18,120.32,122.88,121469755,118.3070539706,120.9081797735,118.1009270201,120.6137127014,121469755,0.0,1.0
AAPL,2021-03-19 00:00:00+00:00,119.99,121.43,119.675,119.9,185549522,117.7770132409,119.1904551866,117.4678228153,117.6886731193,185549522,0.0,1.0
AAPL,2021-03-22 00:00:00+00:00,123.39,123.87,120.26,120.33,111912284,121.1143067239,121.5854540391,118.0420336057,118.1107425892,111912284,0.0,1.0
AAPL,2021-03-23 00:00:00+00:00,122.54,124.24,122.14,123.33,95467142,120.2799833531,121.9486300946,119.8873605904,121.0554133095,95467142,0.0,1.0
AAPL,2021-03-24 00:00:00+00:00,120.09,122.9,120.065,122.82,88530485,117.8751689316,120.6333438396,117.8506300089,120.554819287,88530485,0.0,1.0
AAPL,2021-03-25 00:00:00+00:00,120.59,121.66,119.0,119.54,98844681,118.365947385,119.4162132752,116.8052719032,117.3353126329,98844681,0.0,1.0
AAPL,2021-03-26 00:00:00+00:00,121.21,121.48,118.92,120.35,94071234,118.9745126672,119.239533032,116.7267473507,118.1303737273,94071234,0.0,1.0
AAPL,2021-03-29 00:00:00+00:00,121.39,122.58,120.7299,121.65,80819203,119.1511929104,120.3192456294,118.5032671962,119.4063977061,80819203,0.0,1.0
AAPL,2021-03-30 00:00:00+00:00,119.9,120.4031,118.86,120.11,85671919,117.6886731193,118.1824943991,116.6678539363,117.8948000697,85671919,0.0,1.0
AAPL,2021-03-31 00:00:00+00:00,122.15,123.52,121.15,121.65,118323826,119.8971761595,121.2419091217,118.9156192527,119.4063977061,118323826,0.0,1.0
AAPL,2021-04-01 00:00:00+00:00,123.0,124.18,122.49,123.66,75089134,120.7314995302,121.8897366802,120.2309055078,121.3793270887,75089134,0.0,1.0
AAPL,2021-04-05 00:00:00+00:00,125.9,126.1601,123.07,123.87,88651175,123.5780145598,123.8333175113,120.8002085137,121.5854540391,88651175,0.0,1.0
AAPL,2021-04-06 00:00:00+00:00,126.21,127.13,125.65,126.5,80171253,123.8822972009,124.7853295551,123.3326253331,124.1669487039,80171253,0.0,1.0
AAPL,2021-04-07 00:00:00+00:00,127.9,127.92,125.14,125.83,83466716,125.5411283733,125.5607595114,122.8320313107,123.5093055763,83466716,0.0,1.0
AAPL,2021-04-08 00:00:00+00:00,130.36,130.39,128.52,128.95,88844591,127.9557583639,127.9852050711,126.1496936555,126.5717631254,88844591,0.0,1.0
AAPL,2021-04-09 00:00:00+00:00,132.995,133.04,129.47,129.8,106686703,130.5421608132,130.586330874,127.0821727169,127.4060864961,106686703,0.0,1.0
AAPL,2021-04-12 00:00:00+00:00,131.24,132.85,130.63,132.52,91419983,128.8195284419,130.3998350617,128.2207787287,130.0759212825,91419983,0.0,1.0
AAPL,2021-04-13 00:00:00+00:00,134.43,134.66,131.93,132.44,91266545,131.9506949744,132.1764530629,129.4968027075,129.99739673,91266545,0.0,1.0
AAPL,2021-04-14 00:00:00+00:00,132.03,135.0,131.655,134.94,87222782,129.5949583982,132.5101824112,129.2268745582,132.4512889968,87222782,0.0,1.0
AAPL,2021-04-15 00:00:00+00:00,134.5,135.0,133.64,133.82,89347102,132.0194039579,132.5101824112,131.1752650181,131.3519452613,89347102,0.0,1.0
AAPL,2021-04-16 00:00:00+00:00,134.16,134.67,133.28,134.3,84922386,131.6856746096,132.186268632,130.8219045316,131.8230925765,84922386,0.0,1.0
AAPL,2021-04-19 00:00:00+00:00,134.84,135.47,133.34,133.51,94264215,132.3531333062,132.9715141574,130.880797946,131.0476626202,94264215,0.0,1.0
AAPL,2021-04-20 00:00:00+00:00,133.11,135.53,131.81,135.02,94812349,130.6550398575,133.0304075718,129.3790158787,132.5298135494,94812349,0.0,1.0
AAPL,2021-04-21 00:00:00+00:00,133.5,133.75,131.3001,132.36,68847136,131.0378470511,131.2832362778,128.878520012,129.9188721774,68847136,0.0,1.0
AAPL,2021-04-22 00:00:00+00:00,131.94,134.15,131.41,133.04,84566456,129.5066182766,131.6758590405,128.986393116,130.586330874,84566456,0.0,1.0
AAPL,2021-04-23 00:00:00+00:00,134.32,135.12,132.16,132.16,78756779,131.8427237146,132.62796924,129.7225607961,129.7225607961,78756779,0.0,1.0
AAPL,2021-04-26 00:00:00+00:00,134.72,135.06,133.56,134.83,66905069,132.2353464773,132.5690758256,131.0967404655,132.3433177371,66905069,0.0,1.0
AAPL,2021-04-27 00:00:00+00:00,134.39,135.41,134.11,135.01,66015804,131.9114326981,132.912620743,131.6365967642,132.5199979803,66015804,0.0,1.0
AAPL,2021-04-28 00:00:00+00:00,133.58,135.02,133.08,134.31,107760097,131.1163716037,132.5298135494,130.6255931503,131.8329081456,107760097,0.0,1.0
AAPL,2021-04-29 00:00:00+00:00,133.48,137.07,132.45,136.47,151100953,131.018215913,134.5420052082,130.007212299,133.9530710642,151100953,0.0,1.0
AAPL,2021-04-30 00:00:00+00:00,131.46,133.56,131.065,131.78,109839466,129.0354709613,131.0967404655,128.6477559832,129.3495691715,109839466,0.0,1.0
AAPL,2021-05-03 00:00:00+00:00,132.54,134.07,131.83,132.04,75135100,130.0955524206,131.597334488,129.3986470168,129.6047739673,75135100,0.0,1.0
AAPL,2021-05-04 00:00:00+00:00,127.85,131.4899,126.7,131.19,137564718,125.492050528,129.0648195129,124.3632600852,128.7704505965,137564718,0.0,1.0
AAPL,2021-05-05 00:00:00+00:00,128.1,130.45,127.97,129.2,84000900,125.7374397547,128.0440984855,125.6098373568,126.8171523521,84000900,0.0,1.0
AAPL,2021-05-06 00:00:00+00:00,129.74,129.75,127.13,127.89,78128334,127.3471930817,127.3570086508,124.7853295551,125.5313128042,78128334,0.0,1.0
AAPL,2021-05-07 00:00:00+00:00,130.21,131.2582,129.475,130.85,78973273,128.0244673474,129.0550736501,127.3018040842,128.6537251548,78973273,0.22,1.0
AAPL,2021-05-10 00:00:00+00:00,126.85,129.54,126.81,129.41,88071229,124.7208638585,127.3657130803,124.6815352455,127.2378950881,88071229,0.0,1.0
AAPL,2021-05-11 00:00:00+00:00,125.91,126.27,122.77,123.5,126142826,123.7966414539,124.1505989705,120.7093453363,121.4270925229,126142826,0.0,1.0
AAPL,2021-05-12 00:00:00+00:00,122.77,124.64,122.25,123.4,112172282,120.7093453363,122.5479579923,120.1980733678,121.3287709905,112172282,0.0,1.0
AAPL,2021-05-13 00:00:00+00:00,124.97,126.15,124.26,124.58,105861339,122.8724190493,124.0326131317,122.1743361692,122.4889650729,105861339,0.0,1.0
AAPL,2021-05-14 00:00:00+00:00,127.45,127.89,125.85,126.25,81917951,125.310793053,125.7434077955,123.7376485344,124.1309346641,81917951,0.0,1.0
AAPL,2021-05-17 00:00:00+00:00,126.27,126.93,125.17,126.82,74244624,124.1505989705,124.7995210844,123.0690621141,124.6913673988,74244624,0.0,1.0
AAPL,2021-05-18 00:00:00+00:00,124.85,126.99,124.78,126.56,63342929,122.7544332104,124.8585140039,122.6856081377,124.4357314145,63342929,0.0,1.0
